house_quality,year_remodelled,basement_total_area,first_floor_area,above_ground_area,bathroom_above_ground_full_num,garage_finish_quality,garage_size_num_cars,sale_price,age_built,age_remodelled,more_than_2_above_bathrooms,is_good_kitchen_quality,is_good_exterior_build_quality,is_good_house_quality,foundation_type_PConc,comp_score
7,2007,585.0,2069,2069,2,2,2.0,242000,48,1,1,1,0,1,0,13.0
6,1960,1478.0,1478,1478,2,1,2.0,157500,49,49,1,0,0,1,0,12.0
7,2004,796.0,806,1724,2,3,2.0,196500,3,2,1,1,1,1,1,15.0
7,1998,1425.0,1425,1425,2,2,2.0,193000,8,8,1,0,0,1,1,12.0
5,1952,672.0,899,1322,1,1,1.0,132000,68,55,0,0,0,0,0,12.0
7,1970,712.0,848,1428,1,3,2.0,139900,106,36,0,0,0,1,0,13.0
6,1959,1194.0,1194,1194,1,2,1.0,148000,51,51,0,0,0,1,0,12.0
8,2007,895.0,895,1818,2,3,3.0,281500,0,0,1,1,1,1,1,16.0
8,2004,1706.0,1718,2956,2,2,3.0,342000,3,3,1,1,1,1,1,15.0
6,1975,1128.0,1210,1210,2,1,2.0,148000,31,31,1,0,0,1,0,14.0
5,1972,1001.0,1001,1641,2,1,2.0,140000,36,36,1,0,0,0,0,12.0
5,1991,1008.0,1053,1053,1,2,2.0,150000,48,15,0,1,0,0,0,11.0
7,1997,1064.0,1064,2125,2,2,2.0,279500,12,11,1,1,1,1,1,14.0
6,2005,547.0,1072,1072,1,3,2.0,140000,2,2,0,1,0,1,1,14.0
6,1978,1664.0,1664,1664,2,1,2.0,145000,28,28,1,0,0,1,0,12.0
7,1999,1405.0,1337,1337,2,3,2.0,184000,11,11,1,1,1,1,1,14.0
8,1978,1226.0,1226,1226,1,3,2.0,206000,32,32,0,1,1,1,0,13.0
4,1972,546.0,546,1092,1,1,1.0,85500,35,35,0,0,0,0,0,11.0
6,1995,715.0,849,1660,1,1,1.0,188700,74,13,0,0,0,1,0,11.0
6,1986,1427.0,1671,1671,2,2,2.0,200000,31,23,1,0,0,1,1,12.0
7,1991,1054.0,1061,1061,1,1,2.0,162000,19,18,0,1,1,1,1,14.0
5,1997,672.0,672,672,1,1,1.0,108000,68,11,0,0,0,0,1,11.0
5,1975,1621.0,1621,1621,2,2,2.0,213000,34,34,1,0,0,0,0,11.0
8,2007,1734.0,1734,1734,2,2,3.0,318000,0,0,1,1,1,1,1,15.0
5,1965,849.0,1075,2138,2,1,2.0,106000,111,44,1,0,0,0,1,11.0
6,1950,672.0,1337,2009,2,1,3.0,235000,78,56,1,0,0,1,1,14.0
4,1959,950.0,1225,1225,1,0,0.0,128950,51,51,0,0,0,0,0,9.0
6,1961,1362.0,1362,1362,1,1,2.0,163000,47,47,0,0,0,1,0,10.0
5,1950,756.0,756,1134,1,1,1.0,126000,67,57,0,0,0,0,0,11.0
7,2003,1362.0,1362,2082,2,1,2.0,200000,5,5,1,1,0,1,1,15.0
5,1958,874.0,874,1524,1,1,1.0,144000,49,49,0,0,0,0,0,11.0
5,1961,1800.0,1800,1800,2,0,0.0,141000,46,46,1,0,0,0,0,12.0
8,1999,1389.0,1411,2582,2,3,3.0,322500,9,8,1,1,1,1,1,14.0
7,1998,1649.0,1661,1661,2,2,2.0,224900,12,12,1,1,0,1,1,13.0
5,2004,1324.0,1072,1576,1,2,2.0,223500,86,5,0,1,0,0,0,13.0
4,1956,672.0,960,960,1,1,1.0,112000,53,53,0,0,0,0,0,10.0
6,1998,926.0,926,1604,2,3,2.0,187500,11,10,1,0,0,1,1,12.0
1,1950,683.0,904,904,0,0,0.0,61000,87,59,0,0,0,0,0,9.0
6,2000,684.0,684,1196,1,1,2.0,110000,89,9,0,1,0,1,0,14.0
3,2003,270.0,729,729,1,0,0.0,52000,73,5,0,0,1,0,0,11.0
6,2006,1362.0,1362,1362,2,2,2.0,207000,2,1,1,1,1,1,1,13.0
5,1950,940.0,1024,1964,1,0,0.0,130000,97,58,0,0,0,0,1,11.0
4,1967,0.0,1296,1296,2,1,2.0,90000,39,39,1,0,0,0,0,11.0
5,1992,624.0,624,1287,1,1,2.0,130000,17,17,0,0,0,0,1,11.0
5,1991,504.0,936,1252,1,1,2.0,127000,98,15,0,0,0,0,1,11.0
9,2006,1905.0,1905,1905,2,3,3.0,320000,1,1,1,1,1,1,1,14.0
5,1950,1120.0,1130,1130,1,1,2.0,120000,86,56,0,0,0,0,0,11.0
7,2004,831.0,831,1659,2,2,2.0,181000,6,6,1,1,1,1,1,16.0
4,1954,894.0,894,894,1,1,2.0,110000,53,53,0,0,0,0,0,11.0
4,1950,600.0,1101,1701,2,0,0.0,94550,89,59,1,0,0,0,0,13.0
4,1958,440.0,869,869,1,0,0.0,85500,83,48,0,0,0,0,1,9.0
5,1977,923.0,1008,1008,1,3,2.0,153500,30,30,0,1,0,0,1,12.0
3,1955,0.0,1733,1733,2,1,2.0,139600,54,54,1,0,0,0,0,11.0
5,1967,1568.0,1568,1568,1,1,2.0,143000,42,42,0,0,0,0,0,10.0
6,1998,928.0,928,1772,2,2,2.0,200000,11,11,1,0,0,1,1,14.0
5,1967,864.0,864,864,1,3,1.0,130000,42,42,0,0,0,0,1,11.0
6,1950,747.0,892,1639,1,1,1.0,154400,63,59,0,1,0,1,0,14.0
8,1996,1142.0,1175,2715,3,3,2.0,299800,32,12,1,1,1,1,0,15.0
5,1950,585.0,687,1112,2,1,1.0,63000,75,59,1,0,0,0,1,11.0
5,1957,1347.0,1347,1347,1,1,2.0,143000,53,53,0,1,0,0,0,13.0
5,1961,964.0,964,964,1,3,2.0,137500,46,46,0,0,0,0,0,11.0
6,1995,1330.0,1542,2872,2,3,2.0,272000,31,13,1,0,0,1,0,12.0
6,1992,1158.0,1167,1167,2,2,2.0,173000,17,17,1,1,0,1,1,14.0
7,1979,1524.0,1524,1524,2,3,2.0,245000,29,29,1,0,0,1,0,12.0
5,1980,936.0,936,936,1,1,2.0,140000,27,27,0,0,0,0,0,11.0
4,1968,954.0,1482,1482,2,1,2.0,125000,52,38,1,0,0,0,0,10.0
5,2007,768.0,768,768,1,1,2.0,133000,37,2,0,0,0,0,0,11.0
8,2009,1468.0,1468,1468,2,3,3.0,244600,1,0,1,1,1,1,1,14.0
5,1968,912.0,1044,1044,1,3,2.0,139000,40,40,0,0,0,0,0,10.0
5,1953,1036.0,1036,1036,1,2,1.0,112900,55,55,0,0,0,0,0,11.0
5,2003,680.0,680,1360,1,1,1.0,111000,98,5,0,0,0,0,0,10.0
6,1957,1392.0,1392,1392,1,2,2.0,166000,51,51,0,0,0,1,0,10.0
7,1998,975.0,975,1950,2,2,2.0,239000,10,9,1,1,1,1,1,14.0
7,1998,1344.0,1344,1344,2,3,4.0,209200,11,10,1,0,0,1,1,12.0
5,1971,1484.0,1484,1484,2,1,2.0,175000,36,36,1,0,0,0,0,12.0
7,2004,1760.0,1760,1760,2,3,2.0,269500,6,5,1,1,1,1,1,13.0
7,2000,1037.0,1037,2322,2,3,2.0,225000,9,8,1,0,1,1,1,13.0
8,1985,1742.0,1742,1742,2,2,2.0,275000,21,21,1,1,1,1,1,13.0
5,1950,768.0,968,1376,1,1,1.0,105000,66,57,0,0,0,0,0,10.0
5,1966,1024.0,1086,1086,1,2,2.0,159950,40,40,0,0,0,0,0,11.0
5,1987,660.0,808,1656,2,1,1.0,135000,93,22,1,0,0,0,0,13.0
5,1950,1008.0,1008,1522,2,0,0.0,102000,80,56,1,0,0,0,0,12.0
7,1971,1696.0,1696,1696,2,3,2.0,198000,36,36,1,0,0,1,0,12.0
8,2008,1034.0,1050,2078,2,3,3.0,339750,1,0,1,1,1,1,1,15.0
5,1989,796.0,1096,1466,2,1,2.0,170000,70,17,1,1,0,0,0,14.0
5,1951,876.0,876,876,1,1,2.0,94000,57,57,0,0,0,0,0,11.0
7,2006,851.0,851,1737,2,2,2.0,203160,0,0,1,1,1,1,1,15.0
7,2007,1652.0,1662,1662,2,2,3.0,291000,3,2,1,1,1,1,1,14.0
6,2002,1010.0,1010,2267,2,2,2.0,200000,7,7,1,1,1,1,1,15.0
5,1967,1584.0,1584,1584,2,1,2.0,119000,39,39,1,0,0,0,0,10.0
1,1950,0.0,334,334,1,0,0.0,39300,61,57,0,0,0,0,0,9.0
4,1950,796.0,796,796,1,0,0.0,55000,86,58,0,0,0,0,0,9.0
7,2002,952.0,952,1812,2,2,2.0,205000,6,6,1,0,1,1,1,15.0
6,1972,525.0,525,1092,1,1,1.0,108000,34,34,0,0,0,1,0,13.0
5,1967,1632.0,1632,1632,2,1,2.0,143000,40,40,1,0,0,0,0,11.0
7,1970,824.0,1687,3082,2,3,2.0,197000,89,39,1,0,0,1,0,13.0
7,2007,813.0,822,1665,2,2,2.0,205950,1,1,1,1,1,1,1,17.0
6,1968,702.0,1041,1743,1,1,2.0,175000,39,39,0,0,1,1,0,15.0
8,2004,1054.0,1072,2048,2,1,2.0,301000,4,3,1,1,1,1,1,14.0
7,2008,1314.0,1314,1314,2,2,2.0,230000,2,1,1,1,1,1,1,13.0
7,2003,1405.0,1405,1405,2,2,2.0,171750,3,3,1,1,1,1,1,14.0
7,2006,931.0,1027,1027,1,0,0.0,120000,88,2,0,1,1,1,0,13.0
5,1984,741.0,741,1324,1,1,1.0,110000,76,22,0,1,0,0,0,13.0
6,1987,663.0,1074,1074,1,1,1.0,144500,60,23,0,1,0,1,0,13.0
5,1990,925.0,1422,1422,1,1,2.0,155000,37,17,0,0,0,0,0,10.0
6,1950,1200.0,1200,1200,1,1,1.0,125000,83,56,0,0,0,1,0,10.0
7,2008,560.0,930,1690,2,1,2.0,156500,99,1,1,1,1,1,1,16.0
6,1995,506.0,1212,1212,1,1,2.0,151000,29,11,0,0,0,1,0,11.0
6,1957,1105.0,1105,1105,1,1,1.0,135000,52,52,0,0,0,1,0,12.0
4,1972,546.0,546,1092,1,1,1.0,79400,34,34,0,0,0,0,0,11.0
6,2005,1358.0,1358,1358,2,2,2.0,213000,4,4,1,1,1,1,1,14.0
8,2002,967.0,993,1908,2,3,2.0,202900,8,8,1,1,1,1,1,16.0
6,1998,794.0,882,1796,2,2,2.0,211000,9,9,1,0,0,1,1,13.0
5,1961,1800.0,1800,1800,2,0,0.0,130000,47,47,1,0,0,0,0,11.0
6,1990,976.0,1160,1608,2,1,1.0,137450,84,19,1,1,0,1,0,15.0
4,1993,1281.0,1620,1620,2,1,2.0,150000,33,16,1,0,0,0,0,10.0
5,1950,616.0,616,1111,1,1,1.0,95000,67,58,0,0,0,0,0,11.0
7,1999,744.0,757,1501,2,1,2.0,179400,9,9,1,0,0,1,1,14.0
5,2007,725.0,725,1588,3,1,2.0,212109,0,0,1,1,1,0,0,15.0
5,1961,1235.0,1235,1235,1,1,2.0,98600,45,45,0,0,0,0,0,10.0
5,2005,409.0,1325,1325,2,1,2.0,216000,59,2,1,1,0,0,0,12.0
8,2000,1160.0,1205,2234,2,2,3.0,300000,6,6,1,1,1,1,1,16.0
7,1997,1306.0,1306,2260,2,2,2.0,328000,14,13,1,1,1,1,1,15.0
5,2005,372.0,576,1109,1,1,1.0,139000,36,2,0,0,0,0,0,11.0
5,1963,1000.0,1000,1000,1,1,2.0,164000,43,43,0,0,0,0,0,12.0
6,1980,516.0,529,1045,1,1,2.0,123900,27,27,0,0,0,1,0,14.0
5,2008,858.0,858,858,1,0,0.0,116500,52,2,0,0,0,0,0,10.0
6,1998,1405.0,1337,1337,2,3,2.0,177000,10,9,1,1,1,1,1,13.0
4,1958,808.0,838,1315,2,2,2.0,99500,49,49,1,0,0,0,0,13.0
6,2006,1326.0,1326,1326,2,3,2.0,174190,0,0,1,1,1,1,1,14.0
7,2005,600.0,520,1200,2,2,2.0,151000,1,1,1,1,0,1,1,15.0
6,2003,848.0,848,848,1,3,2.0,143750,7,7,0,1,1,1,1,14.0
5,1972,796.0,796,796,1,1,1.0,131900,37,37,0,0,0,0,0,12.0
5,1977,716.0,716,1432,1,3,2.0,157000,30,30,0,0,0,0,1,12.0
5,1997,672.0,672,1344,1,1,1.0,147000,89,12,0,0,0,0,0,12.0
7,2005,716.0,716,1432,2,3,2.0,188500,5,4,1,1,1,1,1,14.0
7,2005,1364.0,1364,1364,2,2,2.0,185850,1,1,1,1,1,1,1,14.0
5,1965,984.0,984,984,1,1,1.0,126000,41,41,0,0,0,0,0,9.0
5,1959,864.0,864,864,1,1,1.0,118000,50,50,0,0,0,0,0,12.0
9,2006,1612.0,1612,1612,2,3,2.0,319900,1,1,1,1,1,1,1,14.0
6,1984,1003.0,1003,1003,1,1,2.0,142500,22,22,0,0,0,1,0,12.0
5,1950,1200.0,1200,1200,1,3,1.0,129900,59,59,0,0,0,0,0,11.0
7,2006,1368.0,1368,1368,2,2,2.0,202500,1,0,1,1,1,1,1,13.0
5,1950,0.0,1640,1640,1,2,2.0,131000,56,56,0,0,0,0,0,10.0
6,1998,1838.0,1838,1838,2,1,3.0,185000,11,10,1,0,0,1,1,13.0
6,1978,855.0,855,1456,2,3,2.0,138000,31,31,1,0,1,1,0,14.0
6,1993,684.0,684,1368,1,1,1.0,114504,96,13,0,0,0,1,0,13.0
6,1950,735.0,798,1487,1,1,1.0,113000,65,60,0,0,0,1,0,11.0
4,2007,796.0,796,1154,1,1,1.0,125500,88,3,0,1,0,0,0,13.0
5,2001,980.0,1020,1020,2,1,2.0,165000,43,6,1,0,1,0,0,12.0
5,1950,540.0,889,1440,1,1,1.0,79000,106,56,0,0,0,0,0,11.0
6,2005,600.0,600,1236,2,2,2.0,152000,5,5,1,1,1,1,1,16.0
6,1950,1004.0,1004,1664,2,1,2.0,159000,59,56,1,0,0,1,0,14.0
4,1960,1100.0,1100,1100,1,2,1.0,141000,48,48,0,0,0,0,1,9.0
6,1964,1008.0,1488,1488,1,3,2.0,167000,42,42,0,0,0,1,0,12.0
5,1950,835.0,955,1453,1,1,1.0,132000,68,60,0,1,0,0,0,12.0
7,1991,910.0,1442,1442,2,3,2.0,179900,17,16,1,1,1,1,1,13.0
5,1967,882.0,900,900,1,1,1.0,122000,43,43,0,0,0,0,0,9.0
6,1963,1045.0,1045,1045,1,2,1.0,127000,46,46,0,0,0,1,0,12.0
6,2002,1487.0,1419,1419,2,3,2.0,190000,4,4,1,1,1,1,1,14.0
5,1980,1420.0,1452,1452,1,1,2.0,158450,43,27,0,0,0,0,0,11.0
5,1999,520.0,1464,1464,2,2,2.0,175000,46,10,1,0,0,0,0,12.0
5,1950,928.0,928,1536,2,1,2.0,138400,80,60,1,0,0,0,0,11.0
7,2005,1734.0,1734,1734,2,3,2.0,260000,1,1,1,1,1,1,1,15.0
7,2001,1212.0,1212,1212,2,2,2.0,178000,8,8,1,1,1,1,1,15.0
5,1968,1052.0,1052,1052,1,2,1.0,138500,38,38,0,0,0,0,0,11.0
5,1962,1057.0,1057,1057,1,3,2.0,132000,45,45,0,0,0,0,0,10.0
6,1953,1000.0,1068,1609,1,1,1.0,149900,53,53,0,0,0,1,0,12.0
7,1950,672.0,1195,1668,1,1,1.0,108000,63,58,0,1,0,1,0,13.0
5,1975,924.0,924,924,1,1,1.0,110000,33,33,0,0,0,0,0,10.0
6,1980,561.0,561,1229,1,3,2.0,124000,29,29,0,0,0,1,0,13.0
4,1956,882.0,882,882,1,0,0.0,103200,51,51,0,0,0,0,0,13.0
7,2007,1352.0,1352,1352,2,2,2.0,194000,1,0,1,1,1,1,1,14.0
5,1968,948.0,948,948,1,1,1.0,108000,39,39,0,0,0,0,1,9.0
5,1961,864.0,864,864,1,1,1.0,122000,48,48,0,0,0,0,0,9.0
7,1981,430.0,880,1700,2,3,1.0,148400,26,25,1,1,1,1,1,14.0
5,1958,1276.0,1276,1276,1,1,1.0,60000,51,51,0,0,0,0,0,10.0
7,1994,1602.0,1626,1626,2,2,2.0,226500,14,14,1,1,1,1,1,15.0
6,1975,976.0,1012,1012,2,0,0.0,127500,31,31,1,0,0,1,0,12.0
5,1984,864.0,889,889,1,1,2.0,137500,24,24,0,0,0,0,0,11.0
6,1977,1029.0,1117,1117,1,2,2.0,147000,31,31,0,0,0,1,0,12.0
8,2005,1117.0,1132,2452,3,3,3.0,309000,2,1,1,1,1,1,1,15.0
7,2009,1803.0,2365,2365,2,3,2.0,315000,38,0,1,1,1,1,0,14.0
5,2008,912.0,912,912,1,1,2.0,147000,43,0,0,1,0,0,0,12.0
8,2006,1520.0,1567,1567,2,3,3.0,264561,0,0,1,1,1,1,1,15.0
5,1955,384.0,1360,1360,1,1,2.0,130000,52,52,0,0,0,0,0,11.0
6,2000,756.0,769,1525,2,1,2.0,177000,7,7,1,1,1,1,1,16.0
5,1950,780.0,780,1200,1,0,0.0,119000,78,58,0,0,0,0,0,12.0
7,2004,1073.0,1073,1073,2,1,1.0,157000,2,2,1,0,0,1,1,13.0
5,1968,1051.0,1159,1159,1,1,1.0,158000,38,38,0,0,0,0,0,9.0
4,1955,1190.0,1040,1540,1,1,1.0,115000,52,52,0,0,0,0,1,12.0
5,1977,894.0,894,894,1,1,1.0,120750,30,30,0,0,0,0,0,10.0
7,2000,814.0,814,1674,2,2,2.0,216000,10,10,1,1,1,1,1,16.0
4,1970,546.0,546,1092,1,1,1.0,75000,37,37,0,0,0,0,0,11.0
6,1974,1430.0,1430,1430,2,1,2.0,192000,34,34,1,0,0,1,0,12.0
6,1978,960.0,1040,1040,1,1,2.0,160500,28,28,0,0,0,1,0,12.0
7,2007,1494.0,1494,1494,2,2,3.0,279500,1,0,1,1,1,1,1,13.0
5,1963,981.0,1075,1075,1,1,2.0,148000,45,45,0,1,0,0,0,13.0
5,2005,992.0,992,992,1,2,1.0,145000,41,3,0,1,0,0,0,11.0
8,1993,1338.0,1352,2520,2,2,3.0,310000,13,13,1,1,1,1,1,16.0
6,1963,1083.0,1146,1146,1,1,1.0,165000,43,43,0,0,0,1,0,12.0
7,2005,1026.0,1026,1958,2,3,3.0,250000,3,3,1,1,1,1,1,16.0
4,1970,630.0,630,630,1,0,0.0,73000,36,36,0,0,0,0,0,12.0
5,1974,896.0,896,1792,2,0,0.0,136000,35,35,1,0,0,0,0,12.0
9,2005,1560.0,1565,1565,2,2,2.0,282500,1,1,1,1,1,1,1,15.0
8,2006,1595.0,1595,1595,2,2,3.0,221500,5,4,1,1,1,1,1,14.0
4,1996,1680.0,1680,1680,2,1,2.0,170000,12,11,1,1,0,0,1,11.0
6,1967,1040.0,1040,1040,1,2,2.0,163000,42,42,0,0,0,1,0,11.0
8,1995,1318.0,1328,2531,2,2,3.0,290000,12,12,1,1,1,1,1,15.0
8,1997,1325.0,1335,2538,2,2,3.0,330000,11,10,1,1,1,1,1,14.0
6,1973,483.0,483,987,1,1,1.0,111000,36,36,0,0,0,1,0,12.0
6,1999,840.0,840,1755,2,2,2.0,214000,7,7,1,0,0,1,1,13.0
5,1953,1152.0,1152,1152,1,1,2.0,137500,55,55,0,0,0,0,0,10.0
7,2003,926.0,1016,1884,2,2,2.0,240900,6,6,1,1,1,1,1,16.0
7,1992,750.0,1061,1923,2,2,2.0,190000,18,18,1,1,1,1,1,15.0
7,2002,1569.0,1611,1611,2,2,3.0,250000,7,7,1,1,1,1,1,15.0
5,2004,1437.0,1437,1437,2,2,2.0,218000,31,3,1,1,1,0,0,12.0
7,1993,1148.0,1091,2075,2,1,2.0,255000,14,14,1,1,1,1,1,17.0
7,2006,1670.0,1670,1670,2,2,3.0,240000,0,0,1,1,1,1,1,14.0
5,1999,1219.0,1265,1265,2,2,2.0,179900,43,9,1,1,0,0,1,14.0
5,1994,1598.0,1636,3086,3,0,0.0,200500,61,13,1,1,0,0,0,12.0
3,1950,600.0,600,968,1,0,0.0,37900,99,59,0,0,0,0,0,11.0
8,2001,1267.0,1312,1312,2,1,2.0,180500,6,6,1,1,1,1,1,14.0
7,2000,1168.0,1168,2787,4,3,4.0,269500,9,9,1,0,0,1,1,14.0
7,2003,847.0,847,1733,2,3,2.0,225000,4,4,1,1,1,1,1,15.0
6,1950,720.0,720,1215,1,3,2.0,141000,67,57,0,1,0,1,0,14.0
9,2008,1739.0,1743,1743,2,2,3.0,335000,1,1,1,1,1,1,1,14.0
5,2004,1026.0,1026,1026,1,1,1.0,150000,33,6,0,0,1,0,0,11.0
7,1990,768.0,1186,1986,2,1,2.0,205000,44,19,1,0,0,1,0,13.0
7,2006,1187.0,1208,1208,2,2,2.0,206000,4,4,1,1,1,1,1,15.0
7,2004,1422.0,1422,1422,2,2,2.0,179600,3,3,1,1,1,1,1,15.0
4,1951,836.0,1220,1220,1,1,2.0,102000,55,55,0,0,0,0,0,10.0
5,1977,1126.0,1126,1126,2,2,2.0,175000,31,31,1,1,0,0,1,12.0
5,2001,1015.0,1384,1384,1,1,2.0,159000,50,5,0,0,0,0,0,10.0
6,1976,1127.0,1127,1127,1,1,2.0,135000,32,32,0,0,0,1,0,12.0
6,1972,994.0,1216,1855,2,1,1.0,136900,52,34,1,0,0,1,0,13.0
5,1994,912.0,1236,1236,1,1,1.0,135000,45,12,0,0,0,0,0,10.0
8,1999,1252.0,1268,2365,2,2,3.0,337000,10,10,1,1,1,1,1,16.0
6,1984,1054.0,1512,2654,2,1,2.0,250000,38,22,1,1,0,1,0,13.0
8,1996,1236.0,1236,2340,2,2,3.0,306000,12,12,1,1,1,1,1,15.0
5,1988,1200.0,1200,1200,3,0,0.0,179000,22,21,1,0,0,0,0,10.0
7,2007,689.0,703,1392,2,1,2.0,146000,1,1,1,1,1,1,1,16.0
6,1950,1138.0,1138,2180,1,1,2.0,161000,92,57,0,0,0,1,0,12.0
6,2001,1610.0,1610,1610,2,2,2.0,205000,33,9,1,1,0,1,1,13.0
7,1986,1277.0,1501,1501,2,3,2.0,241500,22,22,1,1,1,1,0,15.0
4,1961,1029.0,1029,1029,1,1,1.0,118500,46,46,0,0,0,0,0,11.0
5,1958,1062.0,1352,1352,1,1,1.0,130000,48,48,0,1,0,0,0,12.0
5,1950,808.0,1072,1072,1,1,2.0,130000,67,57,0,0,0,0,0,11.0
5,1962,912.0,912,912,1,1,1.0,123000,47,47,0,0,0,0,0,12.0
4,1955,0.0,1152,1152,2,0,0.0,82000,53,53,1,0,0,0,1,11.0
7,1965,624.0,730,1450,1,1,1.0,132000,88,43,0,0,0,1,0,13.0
5,1968,1073.0,1073,1073,1,1,1.0,108480,85,38,0,0,0,0,0,11.0
5,1967,1176.0,1458,1458,1,1,2.0,165000,39,39,0,0,0,0,0,9.0
7,2006,1461.0,1486,1486,2,2,2.0,181000,1,1,1,1,1,1,1,14.0
5,1961,552.0,904,1774,2,1,1.0,165000,48,48,1,0,0,0,0,12.0
5,1969,864.0,864,1479,2,3,1.0,161000,41,41,1,0,0,0,0,11.0
8,2006,1504.0,1504,1504,2,3,2.0,199000,0,0,1,1,1,1,1,15.0
7,2003,817.0,824,1894,2,3,2.0,214900,8,7,1,1,1,1,1,15.0
8,2006,1278.0,1278,1278,2,2,2.0,198600,0,0,1,1,1,1,1,15.0
8,1998,1141.0,1165,2263,2,3,2.0,258000,8,8,1,1,1,1,1,16.0
7,2000,1168.0,1168,2787,4,3,4.0,269500,9,9,1,0,0,1,1,14.0
7,2002,707.0,707,1414,2,3,2.0,176000,6,6,1,1,1,1,1,16.0
6,1991,1302.0,1302,1302,2,2,1.0,158000,43,16,1,1,0,1,0,15.0
8,2002,408.0,779,1419,2,3,2.0,184100,7,7,1,1,1,1,1,16.0
6,1971,1625.0,1220,1220,2,1,2.0,170000,36,36,1,0,0,1,0,11.0
6,1986,572.0,1182,1982,2,3,2.0,208000,23,23,1,0,0,1,0,14.0
6,2003,848.0,848,848,1,3,2.0,140000,6,6,0,1,1,1,1,14.0
8,2008,1596.0,1648,1648,2,3,2.0,230000,2,1,1,1,1,1,1,13.0
8,1989,1337.0,1337,1337,2,2,2.0,188500,19,19,1,1,1,1,1,14.0
5,1950,901.0,1125,1717,1,1,1.0,194000,66,56,0,0,0,0,0,11.0
5,1958,1104.0,1104,1104,1,2,1.0,133000,52,50,0,0,0,0,0,10.0
5,1978,907.0,907,907,1,1,1.0,140000,31,31,0,0,0,0,0,9.0
7,2000,782.0,782,1652,2,2,2.0,207500,8,8,1,1,1,1,1,15.0
6,1997,932.0,1271,2640,2,2,2.0,256900,42,12,1,1,0,1,1,15.0
5,1950,735.0,735,1034,1,1,1.0,109000,67,57,0,0,0,0,0,12.0
5,1979,0.0,1513,1513,2,1,2.0,113722,30,30,1,0,0,0,0,11.0
8,2006,1498.0,1498,1498,2,3,3.0,237000,4,3,1,1,1,1,1,14.0
5,1963,1053.0,1053,1053,1,2,2.0,142100,44,44,0,1,0,0,0,13.0
6,1954,1178.0,1293,1293,2,2,2.0,149900,52,52,1,0,0,1,0,12.0
7,1998,1438.0,1900,2448,3,2,2.0,277500,44,8,1,0,0,1,0,12.0
6,1985,741.0,977,1732,2,3,2.0,178000,25,25,1,1,1,1,0,15.0
8,2006,1324.0,1324,1324,2,3,2.0,254000,3,3,1,1,1,1,1,15.0
2,1970,678.0,832,832,1,1,2.0,12789,87,40,0,0,0,0,0,9.0
7,1996,1237.0,1253,1253,2,3,2.0,176000,12,11,1,0,0,1,1,12.0
5,1967,876.0,902,902,1,1,1.0,125500,40,40,0,0,0,0,0,10.0
6,1989,1495.0,1495,1495,2,1,2.0,150000,19,19,1,0,0,1,0,12.0
8,2007,1574.0,1584,1584,2,3,2.0,261329,0,0,1,1,1,1,1,15.0
7,2005,1080.0,1080,1080,1,0,0.0,141000,4,3,0,1,0,1,1,12.0
4,1953,1105.0,1647,1647,1,3,1.0,153000,54,54,0,0,0,0,0,12.0
7,2007,1258.0,1258,1258,2,3,3.0,172500,1,0,1,1,1,1,1,14.0
6,2003,698.0,698,1396,1,1,1.0,153575,92,4,0,0,0,1,0,13.0
6,1950,972.0,1044,1480,1,1,1.0,119000,89,59,0,0,0,1,0,13.0
8,2006,1588.0,1588,1588,2,2,3.0,227000,1,1,1,1,1,1,1,15.0
5,2006,1053.0,1053,1053,1,2,1.0,145500,49,2,0,1,1,0,0,12.0
3,1950,492.0,492,492,1,1,1.0,61500,85,56,0,0,0,0,0,9.0
7,1969,1851.0,1851,1851,2,3,2.0,192100,37,37,1,0,0,1,0,14.0
6,1965,698.0,754,1403,1,1,1.0,116000,94,44,0,0,0,1,0,13.0
6,1958,588.0,1138,1138,1,2,1.0,145000,49,49,0,0,0,1,0,14.0
5,2008,1040.0,1040,1040,2,1,2.0,150500,32,1,1,1,0,0,0,11.0
6,1994,763.0,763,1655,2,3,2.0,175900,17,16,1,0,0,1,1,12.0
6,1974,1116.0,1116,1116,2,2,2.0,167900,35,35,1,0,0,1,0,14.0
7,2006,879.0,879,1863,2,3,3.0,219210,0,0,1,1,1,1,1,15.0
6,1992,1055.0,1055,1845,2,2,2.0,189000,18,18,1,1,1,1,1,16.0
5,1957,1176.0,1176,1176,1,2,1.0,136500,51,51,0,0,0,0,0,10.0
5,2008,864.0,892,892,1,1,1.0,137900,44,2,0,1,0,0,0,12.0
5,2006,1022.0,1022,1022,1,1,1.0,85000,99,3,0,0,0,0,0,9.0
5,1951,2136.0,2136,2136,2,1,2.0,137900,55,55,1,0,0,0,0,11.0
6,1998,926.0,926,1604,2,3,2.0,195500,10,10,1,0,0,1,1,13.0
6,1950,806.0,841,1647,1,1,1.0,128000,95,60,0,0,0,1,1,11.0
5,2007,864.0,864,864,1,1,1.0,135000,47,1,0,1,0,0,0,12.0
5,1975,1076.0,1076,1076,1,1,2.0,143195,33,33,0,0,0,0,0,10.0
5,1960,742.0,779,935,1,1,1.0,79500,78,48,0,0,0,0,0,10.0
7,2004,835.0,835,1663,2,2,2.0,192500,5,4,1,1,1,1,1,15.0
5,1970,768.0,768,1328,1,1,1.0,129500,59,39,0,0,0,0,0,11.0
